mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
122016;2;20161200027460;2;2;15;09;5;1;1;1;1578.878431;183.1619495
122016;2;20161200027463;2;2;01;09;1;3;3;6;271.68075771;164.6906812
122016;2;20161200027464;2;2;15;13;5;1;1;1;1891.3868475;717.80714234
122016;2;20161200027465;2;2;03;09;7;3;1;6;516.42710163;1430.0996659
122016;2;20161200027466;2;2;03;09;11;3;1;6;447.92536082;476.69988863
122016;2;20161200027467;2;2;15;13;6;1;1;6;3373.7948542;186.56331562
122016;2;20161200027468;2;2;09;09;3;3;3;6;439.04351464;230.79215486
122016;2;20161200027469;2;2;09;09;6;3;1;6;536.20964451;990.78362902
122016;2;20161200027470;8;2;09;09;2;3;3;6;247.26205065;230.79215486
122016;2;20161200027481;2;2;14;09;6;3;3;6;1555.3299679;594.95591725
122016;2;20161200027513;2;2;15;13;7;1;2;6;1684.538443;94.093344581
122016;2;20161200027516;2;2;15;13;20;3;3;6;2950.7444564;576.91932201
122016;2;20161200027517;2;2;12;05;20;3;1;6;1437.8194396;1011.972484
122016;2;20161200027519;2;2;14;16;7;3;3;6;1749.0669159;468.01595249
122016;2;20161200027520;2;2;15;01;6;1;1;6;3048.4904679;1302.2426604
122016;2;20161200027522;8;2;13;13;1;3;1;6;843.99416899;623.01418218
122016;2;20161200027542;2;1;03;09;2;1;3;6;367.70465927;1357.6652346
122016;2;20161200027543;2;1;03;09;3;1;1;6;491.4058093;2449.8757933
122016;2;20161200027545;2;1;03;09;4;3;3;6;203.26455417;1422.7943492
122016;2;20161200027547;2;1;03;09;2;3;3;6;242.77618163;1422.7943492
122016;2;20161200027550;2;1;03;01;7;3;3;6;453.13178813;1387.5070159
122016;2;20161200027551;2;1;03;10;4;3;3;6;194.55034666;1002.0178112
122016;2;20161200027557;2;1;03;09;2;1;1;6;363.38467413;2914.207567
122016;2;20161200027560;2;1;03;09;3;3;3;6;328.84749744;1422.7943492
122016;2;20161200027566;2;1;03;09;3;3;3;6;328.84749744;1422.7943492
122016;2;20161200027567;2;1;03;09;3;1;3;6;491.4058093;1141.3432699
122016;2;20161200027570;2;1;03;09;8;1;3;6;573.34040626;479.21919724
122016;2;20161200027573;2;1;03;07;7;3;3;6;354.2991357;563.20624106
122016;2;20161200027578;2;1;02;10;7;2;1;6;634.77601485;449.63696213
122016;2;20161200027582;2;1;03;09;2;3;3;6;242.77618163;1422.7943492
122016;2;20161200027585;2;1;03;01;6;3;3;6;248.89459256;1387.5070159
122016;2;20161200027590;2;1;03;10;8;3;3;6;436.51085589;1002.0178112
122016;2;20161200027596;2;1;03;06;8;3;3;6;240.65571098;1574.999503
122016;2;20161200027599;2;1;08;13;9;3;3;6;686.65123266;671.12669541
122016;2;20161200027604;2;1;03;16;1;1;1;6;125.53244745;3238.0707261
122016;2;20161200027606;2;2;08;10;5;3;1;6;550.65102799;710.93179067
122016;2;20161200027607;2;2;08;10;7;1;1;6;887.73922761;491.3766985
122016;2;20161200027609;2;2;08;10;7;1;1;1;839.08627001;475.66996799
122016;2;20161200027610;2;2;08;10;6;3;1;6;478.03649765;708.15076903
122016;2;20161200027611;2;2;02;10;8;3;1;6;1067.0075984;101.69026311
122016;2;20161200027614;2;2;02;10;7;1;1;1;1207.1170292;332.07000924
122016;2;20161200027615;2;2;03;10;4;3;3;6;448.25662838;101.78026126
122016;2;20161200027616;2;2;06;10;4;2;1;6;897.43410686;222.93113739
122016;2;20161200027617;2;2;06;10;7;3;3;6;647.792991;68.19070344
122016;2;20161200027620;2;2;02;10;27;2;1;6;2750.1269762;65.904777319
122016;2;20161200027627;2;2;08;10;6;3;1;6;459.48972518;354.07538452
